,SEASON,PLAYER_ID,PLAYER,GP,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS_x,NBA_FANTASY_PTS,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,HOW_ACQUIRED,TEAM_ID,TEAM_NAME,GP_TEAM,FGM_TEAM,FGA_TEAM,FG3M_TEAM,FG3A_TEAM,FTM_TEAM,FTA_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,TOV_TEAM,STL_TEAM,BLK_TEAM,PF_TEAM,PTS_TEAM,PLUS_MINUS_y,PPG,PACE,uPER,aPER,nPER
196,2023,1631170,Jaime Jaquez Jr.,75,44,31,2113.195,341,697,65,202,142,175,82,203,285,195,110,77,20,167,889,108,1704.5,G,6-6,225,"FEB 18, 2001",23.0,R,UCLA,#18 Pick in 2023 Draft,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,11.853333333333333,96.88,12.893333333333333,13.195393292962658,18.82950338700326
197,2023,1628389,Bam Adebayo,71,40,31,2416.4733333333334,530,1017,15,42,292,387,159,578,737,278,162,81,66,159,1367,50,2947.4,C-F,6-9,255,"JUL 18, 1997",26.0,6,Kentucky,#14 Pick in 2017 Draft,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,19.253521126760564,96.88,25.140845070422536,25.729834934462268,36.71584493839028
198,2023,1629639,Tyler Herro,42,23,19,1407.105,324,735,132,333,95,111,19,203,222,188,93,30,3,63,875,31,1429.4,G,6-5,195,"JAN 20, 2000",24.0,4,Kentucky,#13 Pick in 2019 Draft,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,20.833333333333332,96.88,19.0,19.44512455271126,27.747716987052378
199,2023,1631214,Alondes Williams,7,5,2,15.595,2,8,0,4,1,1,0,1,1,0,2,0,1,2,5,-20,7.2,G,6-4,210,"JUN 19, 1999",25.0,1,Wake Forest,,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,0.7142857142857143,96.88,-0.14285714285714285,-0.1462039440053478,-0.20862945103046898
200,2023,1628997,Caleb Martin,64,36,28,1756.5533333333333,241,559,81,232,77,99,74,207,281,143,77,47,29,126,640,66,1342.7,F,6-5,205,"SEP 28, 1995",28.0,4,Nevada,,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,10.0,96.88,11.296875,11.561533759547896,16.498025807268807
201,2023,1631306,Cole Swider,18,8,10,86.79833333333333,15,38,10,30,2,2,1,6,7,5,8,1,1,4,42,-20,55.9,F,6-8,220,"MAY 08, 1999",25.0,1,Syracuse,,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,2.3333333333333335,96.88,1.3888888888888888,1.421427233385326,2.0283418850184485
202,2023,202710,Jimmy Butler,60,33,27,2042.0583333333334,396,793,60,145,394,459,105,213,318,298,102,79,17,68,1246,215,2260.6,F,6-7,230,"SEP 14, 1989",34.0,12,Marquette,Traded from PHI on 07/06/19,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,20.766666666666666,96.88,23.233333333333334,23.777634760069734,33.930103052588606
203,2023,1629312,Haywood Highsmith,66,39,27,1365.835,153,329,76,192,23,36,65,145,210,70,34,53,30,117,405,7,977.0,F,6-5,220,"DEC 09, 1996",27.0,3,Wheeling Jesuit,Signed on 12/30/21,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,6.136363636363637,96.88,8.257575757575758,8.451031005763666,12.059414480018777
204,2023,1631115,Orlando Robinson,36,20,16,303.69,36,72,8,15,19,25,28,56,84,34,18,7,8,35,99,12,277.8,C,6-10,235,"JUL 10, 2000",23.0,1,Fresno State,,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,2.75,96.88,4.777777777777778,4.889709682845521,6.977496084463463
205,2023,1628418,Thomas Bryant,38,22,16,441.365,86,149,4,22,41,47,40,101,141,23,21,10,16,46,217,11,477.7,C-F,6-10,248,"JUL 31, 1997",26.0,6,Indiana,Signed on 07/02/23,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,5.7105263157894735,96.88,8.342105263157896,8.53754083547018,12.182861890437126
206,2023,201567,Kevin Love,55,31,24,924.2633333333333,158,359,84,244,85,108,59,279,338,115,48,18,10,97,485,109,1099.1,F-C,6-8,251,"SEP 07, 1988",35.0,15,UCLA,Signed on 02/20/23,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,8.818181818181818,96.88,12.618181818181819,12.913795635963268,18.427670420109425
207,2023,1629130,Duncan Robinson,68,38,30,1905.4483333333333,304,675,187,473,80,90,15,158,173,192,95,46,16,163,875,38,1461.6,F,6-7,215,"APR 22, 1994",30.0,5,Michigan,Signed on 07/10/18,1610612748,Miami Heat,82,3266,7022,1022,2765,1478,1806,766,2702,3468,2116,1038.0,617,280,1415,9032,144.0,12.867647058823529,96.88,12.147058823529411,12.431635356454722,17.73963949791429
208,2023,203081,Damian Lillard,73,48,25,2578.4283333333333,541,1277,220,622,473,514,36,284,320,508,193,72,18,134,1775,389,2998.0,G,6-2,195,"JUL 15, 1990",33.0,11,Weber State,Traded from POR on 09/27/23,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,24.315068493150687,100.51,23.602739726027398,23.283292968418145,33.22468941060151
209,2023,1630699,MarJon Beauchamp,48,30,18,607.6883333333334,81,166,30,75,19,28,22,77,99,31,27,13,7,54,211,-12,409.3,F,6-7,199,"OCT 12, 2000",23.0,1,NBA G League Ignite,#24 Pick in 2022 Draft,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,4.395833333333333,100.51,5.0,4.932328458196531,7.038312034166892
210,2023,1627736,Malik Beasley,79,46,33,2337.3716666666664,320,722,224,542,25,35,41,249,290,108,54,59,9,158,889,291,1549.0,G,6-4,187,"NOV 26, 1996",27.0,7,Florida State,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,11.253164556962025,100.51,11.253164556962025,11.10086075781447,15.840656704745228
211,2023,1641753,Chris Livingston,21,13,8,90.53333333333333,11,22,1,5,3,4,3,18,21,5,5,2,0,15,26,-27,59.7,F,6-6,220,"OCT 15, 2003",20.0,R,Kentucky,#58 Pick in 2023 Draft,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,1.2380952380952381,100.51,1.7619047619047619,1.738058599554968,2.4801670977540473
212,2023,1626171,Bobby Portis,82,49,33,2008.1666666666667,466,918,100,246,98,124,142,465,607,104,91,68,34,189,1130,-5,2229.4,F,6-10,250,"FEB 10, 1995",29.0,8,Arkansas,Signed on 11/24/20,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,13.78048780487805,100.51,16.75609756097561,16.529315369663497,23.586928621817826
213,2023,201572,Brook Lopez,79,48,31,2411.1516666666666,366,755,148,404,110,134,117,292,409,127,79,43,189,191,990,278,2288.3,C,7-1,282,"APR 01, 1988",36.0,15,Stanford,Signed on 07/17/18,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,12.531645569620252,100.51,16.025316455696203,15.80842488120711,22.558235532291857
214,2023,201568,Danilo Gallinari,26,5,21,385.0233333333333,57,131,20,64,47,56,12,64,76,31,12,6,3,26,181,-77,333.7,F,6-10,236,"AUG 08, 1988",35.0,13,Olimpia Milano,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,6.961538461538462,100.51,7.769230769230769,7.66407960427461,10.936454083859322
215,2023,1631260,AJ Green,56,35,21,614.2816666666666,83,196,69,169,17,19,9,55,64,30,12,9,4,49,252,50,400.8,G,6-4,190,"SEP 27, 1999",24.0,1,Northern Iowa,Signed on 07/01/22,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,4.5,100.51,4.142857142857143,4.086786436791412,5.831744256881139
216,2023,201976,Patrick Beverley,47,27,20,919.0466666666666,104,241,35,109,51,63,30,115,145,144,49,24,18,83,294,-15,761.0,G,6-2,180,"JUL 12, 1988",35.0,11,Arkansas,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,6.25531914893617,100.51,9.085106382978724,8.962145751701783,12.788762717401118
217,2023,203114,Khris Middleton,55,31,24,1487.27,317,643,94,247,100,120,40,217,257,292,127,51,15,141,828,125,1645.4,F,6-7,222,"AUG 12, 1991",32.0,11,Texas A&M,Traded from DET on 07/31/13,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,15.054545454545455,100.51,17.636363636363637,17.397667652547764,24.826046084152306
218,2023,1631102,TyTy Washington Jr.,11,5,6,55.92166666666667,6,20,2,6,0,0,1,4,5,5,2,3,0,1,14,-13,34.5,G,6-3,195,"NOV 15, 2001",22.0,1,Kentucky,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,1.2727272727272727,100.51,1.0,0.9864656916393062,1.4076624068333783
219,2023,1626192,Pat Connaughton,76,45,31,1676.28,151,347,82,238,44,58,51,188,239,161,49,40,19,99,428,-14,1084.3,G,6-5,209,"JAN 06, 1993",31.0,8,Notre Dame,Signed on 08/01/18,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,5.631578947368421,100.51,8.263157894736842,8.151321767756373,11.631736730149495
220,2023,203507,Giannis Antetokounmpo,73,45,28,2567.2433333333333,837,1369,34,124,514,782,196,645,841,476,250,87,79,210,2222,339,4193.2,F,6-11,243,"DEC 06, 1994",29.0,10,Filathlitikos,#15 Pick in 2013 Draft,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,30.438356164383563,100.51,36.36986301369863,35.877622072635035,51.196488906063266
221,2023,203648,Thanasis Antetokounmpo,34,21,13,155.43166666666667,16,30,0,1,0,2,7,6,13,17,14,7,4,24,32,-40,92.1,F,6-7,219,"JUL 18, 1992",31.0,5,Panathinaikos,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,0.9411764705882353,100.51,1.2647058823529411,1.2475889629555932,1.7802789262892724
222,2023,1641748,Andre Jackson Jr.,57,33,24,572.3283333333334,50,100,17,46,8,11,43,70,113,50,28,16,6,92,125,-89,373.6,G,6-6,209,"NOV 13, 2001",22.0,R,Connecticut,Draft Rights Traded from ORL on 06/22/23,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,2.192982456140351,100.51,4.017543859649122,3.9631691822000192,5.655345459032343
223,2023,1631157,Ryan Rollins,10,1,9,65.88333333333334,13,25,2,3,13,17,2,9,11,11,7,8,3,7,41,57,96.7,G,6-3,180,"JUL 03, 2002",21.0,1,Toledo,Signed on 02/20/24,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,4.1,100.51,5.1,5.030975027360461,7.179078274850228
224,2023,203109,Jae Crowder,50,25,25,1155.6983333333333,114,270,58,166,26,36,31,130,161,66,23,38,9,74,312,-69,722.2,F,6-6,235,"JUL 06, 1990",33.0,11,Marquette,,1610612749,Milwaukee Bucks,82,3538,7258,1163,3122,1517,1960,772,2850,3622,2176,1059.0,558,413,1574,9756,215.0,6.24,100.51,7.94,7.8325375916160915,11.176839510257023
225,2023,203937,Kyle Anderson,79,55,24,1781.8816666666667,199,433,11,48,97,137,60,213,273,331,91,71,47,128,506,167,1593.1,F-G,6-9,230,"SEP 20, 1993",30.0,9,UCLA,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,6.405063291139241,97.79,10.924050632911392,11.075938019255073,15.805092566587419
226,2023,1630183,Jaden McDaniels,72,48,24,2105.4533333333334,307,628,86,255,57,79,56,168,224,101,87,63,42,219,757,156,1405.3,F,6-9,185,"SEP 29, 2000",23.0,3,Washington,Draft Rights Traded from OKC on 11/20/20,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,10.51388888888889,97.79,10.51388888888889,10.660073409384434,15.211663942957827
227,2023,1630162,Anthony Edwards,79,54,25,2770.383333333333,718,1558,190,532,423,506,52,378,430,405,241,101,42,141,2049,432,3360.5,G,6-4,225,"AUG 05, 2001",22.0,3,Georgia,#1 Pick in 2020 Draft,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,25.936708860759495,97.79,23.582278481012658,23.910165156282968,34.11922068546044
228,2023,1629162,Jordan McLaughlin,56,35,21,626.12,70,145,42,89,13,18,18,54,72,110,19,35,7,31,195,155,553.4,G,6-0,185,"APR 09, 1996",28.0,4,Southern California,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,3.482142857142857,97.79,5.714285714285714,5.793736821858308,8.26752069366268
229,2023,1631111,Wendell Moore Jr.,25,18,7,75.13166666666666,9,18,0,6,0,0,0,12,12,6,4,5,1,5,18,-6,55.4,G,6-5,215,"SEP 18, 2001",22.0,1,Duke,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,0.72,97.79,1.16,1.1761285748372363,1.678306700813524
230,2023,1631169,Josh Minott,32,23,9,91.42833333333333,17,36,4,10,12,14,4,13,17,8,2,5,5,10,50,20,110.4,F,6-8,205,"NOV 25, 2002",21.0,1,Memphis,Draft Rights Traded from CHA on 06/24/22,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,1.5625,97.79,1.9375,1.9644388911613322,2.8032062351950024
231,2023,1629638,Nickeil Alexander-Walker,82,56,26,1920.9183333333333,236,538,131,335,52,65,35,132,167,204,76,64,42,143,655,312,1403.4,G,6-5,205,"SEP 02, 1998",25.0,4,Virginia Tech,Traded from UTA on 02/09/23,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,7.987804878048781,97.79,9.036585365853659,9.162229541152147,13.074277389642782
232,2023,201144,Mike Conley,76,53,23,2193.4583333333335,294,644,179,405,102,112,37,181,218,449,102,88,17,128,869,274,2017.1,G,6-0,175,"OCT 11, 1987",36.0,16,Ohio State,Traded from UTA on 02/09/23,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,11.43421052631579,97.79,15.513157894736842,15.72885197065678,22.444686935788848
233,2023,1629675,Naz Reid,81,56,25,1963.8283333333334,406,851,169,408,109,148,73,350,423,106,111,63,73,172,1090,248,2053.6,C-F,6-9,264,"AUG 26, 1999",24.0,4,Louisiana State,Signed on 07/04/19,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,13.45679012345679,97.79,14.320987654320987,14.520105862188103,20.719835812512642
234,2023,1630227,Daishen Nix,15,11,4,49.78333333333333,9,24,6,17,3,6,1,2,3,6,5,5,0,2,27,28,49.6,G,6-3,226,"FEB 13, 2002",22.0,2,NBA G League Ignite,Signed on 09/21/23,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,1.8,97.79,1.2,1.2166847325902446,1.7361793456691628
235,2023,1628420,Monté Morris,27,19,8,407.825,50,120,25,59,12,17,5,40,45,61,5,18,8,13,137,88,355.5,G,6-2,183,"JUN 27, 1995",29.0,6,Iowa State,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,5.074074074074074,97.79,7.0,7.097327606776426,10.127712849736783
236,2023,203933,T.J. Warren,11,7,4,124.67333333333333,18,41,2,13,3,4,5,17,22,9,4,4,1,11,41,51,91.9,F,6-8,220,"SEP 05, 1993",30.0,8,North Carolina State,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,3.727272727272727,97.79,4.454545454545454,4.516481204312271,6.444908177105225
237,2023,203497,Rudy Gobert,76,53,23,2593.1133333333332,406,614,0,3,249,390,285,697,982,102,118,52,162,238,1061,411,2916.4,C,7-1,258,"JUN 26, 1992",32.0,10,Cholet,Traded from UTA on 07/06/22,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,13.960526315789474,97.79,24.894736842105264,25.240871864701127,36.0181066009436
238,2023,1626157,Karl-Anthony Towns,62,42,20,2025.565,479,951,136,327,255,292,94,421,515,189,177,43,41,204,1349,321,2325.5,C-F,7-0,248,"NOV 15, 1995",28.0,8,Kentucky,,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,21.758064516129032,97.79,23.403225806451612,23.728622943393074,33.86016438932735
239,2023,1631159,Leonard Miller,17,13,4,52.4,13,20,2,5,1,2,5,15,20,8,1,2,1,5,29,8,73.0,F,6-10,210,"NOV 26, 2003",20.0,R,NBA G League Ignite,Draft Rights Traded from SAS on 06/23/23,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,1.7058823529411764,97.79,3.0,3.0417118314756113,4.340448364172907
240,2023,1630568,Luka Garza,25,17,8,121.84,36,75,9,32,18,25,19,12,31,4,6,4,1,24,99,7,151.2,C,6-10,243,"DEC 27, 1998",25.0,2,Iowa,Signed on 08/22/22,1610612750,Minnesota Timberwolves,82,3383,6974,1037,2681,1461,1881,770,2807,3577,2184,1162.0,647,497,1544,9264,529.0,3.96,97.79,3.48,3.528385724511709,5.034920102440572
241,2023,1641727,Dariq Whitehead,2,1,1,23.983333333333334,1,5,0,3,1,2,0,4,4,3,0,0,1,0,3,-22,15.3,F,6-6,220,"AUG 01, 2004",19.0,R,Duke,#22 Pick in 2023 Draft,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,1.5,97.56,3.0,3.0488827388273885,4.350681073518538
242,2023,1628969,Mikal Bridges,82,32,50,2854.24,564,1294,220,592,258,317,68,304,372,299,164,81,30,116,1606,-185,2669.9,G-F,6-6,209,"AUG 30, 1996",27.0,5,Villanova,,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,19.585365853658537,97.56,17.5,17.785149309826433,25.37897292885814
243,2023,1629661,Cameron Johnson,58,21,37,1599.0383333333334,276,619,138,353,86,109,55,196,251,138,57,49,15,105,776,-77,1419.2,F,6-8,210,"MAR 03, 1996",28.0,4,North Carolina,Traded from PHX on 02/09/23,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,13.379310344827585,97.56,13.89655172413793,14.122985560315374,20.153154857792767
244,2023,1628372,Dennis Smith Jr.,56,19,37,1058.6583333333333,147,338,32,109,43,58,50,114,164,203,68,68,12,121,369,-36,1042.3,G,6-3,205,"NOV 25, 1997",26.0,6,North Carolina State,,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,6.589285714285714,97.56,9.678571428571429,9.836276455026457,14.036125844327666
245,2023,1629022,Lonnie Walker IV,58,23,35,1011.14,208,492,104,271,45,59,13,114,127,74,51,32,20,71,565,5,933.4,G-F,6-4,204,"DEC 14, 1998",25.0,5,Miami,,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,9.741379310344827,97.56,8.086206896551724,8.21796554316118,11.726835767127554
246,2023,1630570,Trendon Watford,63,25,38,856.52,164,311,27,68,77,97,52,142,194,81,63,23,19,106,432,-73,849.3,F,6-8,237,"NOV 09, 2000",23.0,2,Louisiana State,Signed on 08/03/23,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,6.857142857142857,97.56,8.238095238095237,8.372328790748226,11.947108344741382
247,2023,1627732,Ben Simmons,15,7,8,358.9166666666667,43,74,0,0,6,15,31,88,119,86,27,12,9,36,92,-38,399.8,G-F,6-10,240,"JUL 20, 1996",27.0,5,Louisiana State,Traded from PHI on 02/10/22,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,6.133333333333334,97.56,16.733333333333334,17.005990387681656,24.267132210070066
248,2023,1628966,Keita Bates-Diop,39,23,16,597.0,64,150,20,64,26,36,30,71,101,34,13,22,20,33,174,-42,459.2,F,6-8,229,"JAN 23, 1996",28.0,5,Ohio State,,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,4.461538461538462,97.56,6.205128205128205,6.306236092275454,8.998844613602447
249,2023,1631367,Jacob Gilyard,37,10,27,653.7616666666667,60,144,51,120,2,2,8,35,43,131,29,27,5,35,173,-156,488.1,G,5-8,160,"JUL 14, 1998",25.0,1,Richmond,,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,4.675675675675675,97.56,7.1891891891891895,7.30633160836113,10.425956446449831
250,2023,203471,Dennis Schröder,51,18,33,1558.575,247,559,77,220,127,149,22,118,140,313,83,46,8,105,698,-30,1414.5,G,6-1,175,"SEP 15, 1993",30.0,10,Braunschweig,Traded from TOR on 02/08/24,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,13.686274509803921,97.56,15.450980392156863,15.702742471869165,22.407429319820967
251,2023,1630549,Day'Ron Sharpe,61,25,36,920.575,168,294,4,15,75,123,161,228,389,85,70,24,44,131,415,64,1143.3,C,6-9,265,"NOV 06, 2001",22.0,2,North Carolina,Draft Rights Traded from PHX on 08/06/21,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,6.80327868852459,97.56,11.688524590163935,11.878980288436766,16.951014237260754
252,2023,1641730,Noah Clowney,23,10,13,369.85833333333335,50,93,12,33,21,30,26,55,81,18,15,8,16,25,133,-54,314.2,F,6-9,210,"JUL 14, 2004",19.0,R,Alabama,#21 Pick in 2023 Draft,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,5.782608695652174,97.56,8.217391304347826,8.351287502005457,11.917082940507301
253,2023,1630592,Jalen Wilson,43,14,29,664.5366666666666,76,179,24,74,38,46,47,84,131,45,19,11,4,48,214,-4,464.7,F,6-6,220,"NOV 04, 2000",23.0,R,Kansas,#51 Pick in 2023 Draft,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,4.976744186046512,97.56,6.395348837209302,6.499556226182418,9.274707714865102
254,2023,1630560,Cam Thomas,66,23,43,2074.85,526,1190,144,396,286,334,28,186,214,192,124,45,16,138,1482,-201,2085.8,G,6-3,210,"OCT 13, 2001",22.0,2,Louisiana State,#27 Pick in 2021 Draft,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,22.454545454545453,97.56,16.863636363636363,17.138416607650928,24.456101185990573
255,2023,1627827,Dorian Finney-Smith,68,28,40,1934.5933333333332,215,511,117,336,33,46,109,208,317,107,59,56,38,150,580,-107,1343.9,F,6-7,220,"MAY 04, 1993",31.0,7,Florida,Traded from DAL on 02/06/23,1610612751,Brooklyn Nets,82,3334,7307,1089,3010,1293,1711,938,2675,3613,2102,1076.0,556,424,1516,9050,-237.0,8.529411764705882,97.56,10.735294117647058,10.910217643843106,15.568613645433985
